coreid	identifier	format	accessURI	rights	owner	creator	type	idigbio_recordSetID
75d70b32-0479-4c30-94f6-cf9533d48957	urn:uuid:826fc428-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095576.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
b8fca642-240a-459b-a724-5ddb7e8e3382	urn:uuid:826fc1ee-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095577.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
7b9b02f3-eeaf-4139-8fac-6bd74b49b98e	urn:uuid:826fc27a-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095578.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
487e8197-16cd-44a3-977b-0e1dca4a6a45	urn:uuid:826fc5d6-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095579.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
99f43924-4b57-4296-916b-2a2db62de1f0	urn:uuid:826fc54a-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095580.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
50ee59b5-a198-4082-83fa-9b94882637af	urn:uuid:8270bc7a-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095595.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
eabc70af-5653-4c69-b180-82a7849c16d7	urn:uuid:8270bbee-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095596.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
c2e0e96c-1480-4dbc-9afe-d1b8cafa46ae	urn:uuid:8270b400-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095597.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
29df3205-054a-42c0-9a6a-603473403de5	urn:uuid:8270b374-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095598.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
070e684d-6d17-424e-8711-88629ed20b28	urn:uuid:8270bb62-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095599.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
94420e70-255e-47d7-875d-2a33b08e50ee	urn:uuid:8270bacc-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095600.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
04617575-ba38-47fb-9da9-cc9c257e97d4	urn:uuid:8270bd92-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095601.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
ee062da1-f9aa-49f8-8f5f-a8cd91fb5896	urn:uuid:8270bd06-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095602.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
d50590c5-5c6e-4dd6-8638-d24528cc4719	urn:uuid:8270beaa-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095603.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
1aac6de0-e6c0-413d-8ef3-ef5e2efb6eb3	urn:uuid:8270be1e-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095604.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
0bd2aa44-ddf2-456d-bba1-e5d7a9c1151e	urn:uuid:8270bffe-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095605.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
5ea61075-7523-45b6-a7c4-414bd3b80ac4	urn:uuid:8270bf36-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095606.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
f3f82d72-778a-40f6-8869-bf58a8b41ba4	urn:uuid:8271af04-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095607.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
3f0f614b-a383-4e9c-a021-bca8f95bfae5	urn:uuid:8271af9a-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095608.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
58a64836-4dc0-471f-b23d-455a7781b35a	urn:uuid:8270c12a-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095609.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
0badef71-c376-4ac6-bec2-e11b793a973a	urn:uuid:8270c09e-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095610.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
c625f56e-5550-4d12-a871-e8e64ca0f9df	urn:uuid:8270c24c-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095611.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
3f16e9ae-503a-4e35-991d-a5f5f3f0c4d6	urn:uuid:8270c1b6-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095612.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
dcc7e54d-6ed3-47dc-8e44-89cd01f0b675	urn:uuid:8469894e-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095613.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
fad234cd-afc5-4f03-90cd-26bcde9c561a	urn:uuid:846989b2-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095614.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
7de9fda9-e0a3-4703-ab19-8cb2d00af75b	urn:uuid:84698caa-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095615.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
540f8775-93d1-4218-a040-1bf4822b66ae	urn:uuid:84699466-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095618.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
8865fdd1-5e50-4476-bdf3-7e46267cd0c7	urn:uuid:846999ac-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095619.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
b5555c99-1aa4-41bd-8a63-e2c36639b198	urn:uuid:8469ca12-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095620.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
ffbe0109-ab1f-419f-bb58-50fca37b18e5	urn:uuid:8469ca6c-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095621.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
cb883916-5b31-43ce-a1eb-6958b82c0963	urn:uuid:8469cad0-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095622.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
b4a1da0f-f1f7-49d4-bef2-49ea2b3b8dc8	urn:uuid:8469cb34-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095625.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
8b9838e1-c8c0-4b31-822f-79c075d2da04	urn:uuid:8469cb8e-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095626.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
35d35533-ad92-4097-bd2a-930ab58a34bb	urn:uuid:8297c504-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095696.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
61e431d4-f1bd-4743-a316-0d650307a8ce	urn:uuid:8297c478-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000012/AMNH_PBI 00095697.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
594c5393-e706-45c1-9b6f-80d41fc58f87	urn:uuid:8460ac5c-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_ENT 00024168.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
40f9e122-d5f7-406b-89bc-e75298171829	urn:uuid:84609b68-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_ENT 00024181.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
77056e41-d911-47d5-9437-3bf378df4536	urn:uuid:84608056-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_ENT 00024186.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
ca15db49-b9a7-469c-952c-70376232c256	urn:uuid:8460ab3a-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_ENT 00024187.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
e49c2a9f-76cd-4edd-94fc-8ecdea10eef2	urn:uuid:846084de-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_ENT 00024188.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
27664b51-bf8d-4c7e-aafe-56ddf53d5b26	urn:uuid:846081dc-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_ENT 00024190.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
679cce28-9e98-430e-bb9f-2207b93a1963	urn:uuid:845fa532-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_ENT 00024197.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
8c1f17a9-df92-4414-98ec-096a9d68dde2	urn:uuid:846092c6-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_ENT 00024198.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
a15f1d07-1744-40b1-a14b-4949d9ac44d4	urn:uuid:845f45b0-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_ENT 00024214.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
8c3be190-c915-45ee-a63b-875d693e387e	urn:uuid:845f9c86-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_ENT 00024228.jpg	http://creativecommons.org/licenses/by/4.0/	American Museum of Natural History	American Museum of Natural History	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
fe82c3e1-218d-4a1d-839c-f5474faab792	urn:uuid:8263d212-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085375.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
17180732-9222-4044-9684-8c5af95cc6ca	urn:uuid:8265935e-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085398.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
dab7da54-5525-48bd-a5e1-010551b8f3e5	urn:uuid:82659ed0-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085400.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
400aeaa3-636d-411a-bd93-3f1c804ae0fb	urn:uuid:8265b4f6-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085408.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
711501bf-f324-494f-a8df-d54ae2338ff6	urn:uuid:8265b582-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085409.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
dd84abf5-ae6f-4603-af62-6dc069604ade	urn:uuid:8265b618-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085410.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
0582afc0-6adc-430e-ae67-0ee78afc1585	urn:uuid:8265b6ae-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085411.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
6e058403-76c2-4402-acb7-e40d4bf44ea6	urn:uuid:8265b73a-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085412.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
c596be74-2d11-457f-975b-53ecb6027f64	urn:uuid:8265ba28-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085417a.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
76bcd008-6fd6-47a0-bf89-e72952942c20	urn:uuid:8265bac8-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085417a.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
89284cf8-d394-432f-9273-2417396af1f1	urn:uuid:8265ba28-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085417.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
37c4f42a-0a6f-4fa8-a934-1cb60c348985	urn:uuid:8265bac8-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085417.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
2412059e-91be-4533-a97f-84b18dab0700	urn:uuid:8265bb54-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085418.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
11fe92e4-4ea1-44dd-a088-6484a9dec828	urn:uuid:8265bc80-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085419.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
2524852c-4b6a-4ea3-ad2d-127bcf56d86a	urn:uuid:8265bbea-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085420.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
8fbbe3a1-0488-44a8-be90-d9270fb88de5	urn:uuid:8265bd16-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085421.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
8c045d1c-9761-464a-8f31-2b30054a0e7f	urn:uuid:8266553c-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085432a.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
d2ceef32-5e7a-46c4-a265-c8eb9e423a2c	urn:uuid:8266553c-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085432.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
fe8da0a1-cd1a-47cf-8562-a3506b3f05f9	urn:uuid:826654a6-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085433a.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
a7c5cf8c-7289-4f8b-a079-23c46c9f89c3	urn:uuid:826654a6-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085433.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
95cfa000-227b-481f-b8ed-416d63fb3378	urn:uuid:82665668-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085435a.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
6764f58c-8f26-4212-8c5b-497de523fd44	urn:uuid:82665794-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085435a.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
4750920c-a902-486e-925e-f0ec563993cc	urn:uuid:82665668-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085435.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
1a65852a-411b-4f48-b125-304cbf0b0733	urn:uuid:82665794-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085435.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
c77d2024-f7c9-4ad6-a0ef-e96524248ba5	urn:uuid:82665668-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085435T.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
3cf66a20-45a0-4582-8318-3fa1a41b6fe6	urn:uuid:82665794-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085435T.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
dfe98fd9-b494-4425-a078-c4800073e4c6	urn:uuid:8266582a-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085436.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
b6e350b3-40f2-45ab-a783-4452713bc3a6	urn:uuid:826658ca-d8e1-11e2-99a2-0026552be7ea_RID	image/jpg	https://research.amnh.org/pbi/specimen/specimen/image_folder0000013/AMNH_PBI 00085440Fclose.jpg	http://creativecommons.org/licenses/by/4.0/	Natural History Museum, London	Natural History Museum, London	StillImage	6b546055-ecf5-40dd-a091-67fe6f9531f4
