coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,associatedSpecimenReference,type,subtype,format,metadataLanguage
14983893,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079283_habitus_lateral_1426896980.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079283_habitus_lateral_1426896980.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079283_habitus_lateral__1429125466_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079283_habitus_lateral__1429125466_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:8170dbe5-f76c-4715-9558-dc457865207f,"2015-03-20 20:16:20",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14983893,StillImage,Photograph,image/jpeg,en
1186332,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0048570_habitus_dorsal_1427066785_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0048570_habitus_dorsal_1427066785_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0048570_habitus_dorsal_1_1429125467_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0048570_habitus_dorsal_1427066785.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,ASUHIC0048570_habitus_dorsal,,urn:uuid:b26e375e-a5ed-465d-8cb6-b6aa9de4808e,"2015-03-22 19:26:25",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1186332,StillImage,Photograph,image/jpeg,en
1186332,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0048570_habitus_lateral_1427066828_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0048570_habitus_lateral_1427066828_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0048570_habitus_lateral__1429125467_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0048570_habitus_lateral_1427066828.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,ASUHIC0048570_habitus_lateral,,urn:uuid:b202c0d8-5ced-4829-8ac7-636de20656a8,"2015-03-22 19:27:08",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1186332,StillImage,Photograph,image/jpeg,en
1125668,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0047940_habitus_dorsal_1427066980_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0047940_habitus_dorsal_1427066980_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0047940_habitus_dorsal_1_1429125467_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0047940_habitus_dorsal_1427066980.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,ASUHIC0047940_habitus_dorsal,,urn:uuid:7a0308c2-4f2d-4e39-a47e-05caa4c5ebef,"2015-03-22 19:29:40",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1125668,StillImage,Photograph,image/jpeg,en
1125668,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0047940_habitus_lateral_1427067045.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0047940_habitus_lateral_1427067045.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0047940_habitus_lateral__1429125468_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0047940_habitus_lateral__1429125468_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,ASUHIC0047940_habitus_lateral,,urn:uuid:6cfc91fc-e6f0-4cce-a4d6-db58be0ffa94,"2015-03-22 19:30:45",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1125668,StillImage,Photograph,image/jpeg,en
14983603,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079279_habitus_dorsal_1427134021.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079279_habitus_dorsal_1427134021.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079279_habitus_dorsal_1_1429125468_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079279_habitus_dorsal_1_1429125468_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:86112fbf-e3c7-48f5-844b-176db779275c,"2015-03-23 14:07:01",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14983603,StillImage,Photograph,image/jpeg,en
14983603,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079279_habitus_lateral_1427134042.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079279_habitus_lateral_1427134042.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079279_habitus_lateral__1429125469_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079279_habitus_lateral__1429125469_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:c9a74cc9-c3d0-4598-9e18-cc1638ba5fb5,"2015-03-23 14:07:22",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14983603,StillImage,Photograph,image/jpeg,en
13116065,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070928_habitus_dorsal_1427149033.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070928_habitus_dorsal_1427149033.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070928_habitus_dorsal_1_1429125486_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070928_habitus_dorsal_1_1429125486_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:c7b2d83a-caa8-47bf-9993-ab4179772a24,"2015-03-23 18:17:13",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13116065,StillImage,Photograph,image/jpeg,en
13116065,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070928_habitus_lateral_1427149058.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070928_habitus_lateral_1427149058.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070928_habitus_lateral__1429125487_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070928_habitus_lateral__1429125487_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:a69b6adc-6b25-4273-8261-77b35916f937,"2015-03-23 18:17:38",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13116065,StillImage,Photograph,image/jpeg,en
14983864,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079281_habitus_dorsal_1427149108.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079281_habitus_dorsal_1427149108.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079281_habitus_dorsal_1_1429125488_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079281_habitus_dorsal_1_1429125488_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:27e82f14-461e-4f08-ba3c-7e5619cd74ef,"2015-03-23 18:18:28",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14983864,StillImage,Photograph,image/jpeg,en
14983864,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079281_habitus_dorsal_1427149129.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079281_habitus_dorsal_1427149129.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079281_habitus_dorsal_1_1429125489_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079281_habitus_dorsal_1_1429125489_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:02462446-937e-4a45-bdec-64c5529425c0,"2015-03-23 18:18:49",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14983864,StillImage,Photograph,image/jpeg,en
13116156,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070931_habitus_dorsal_1427156696.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070931_habitus_dorsal_1427156696.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070931_habitus_dorsal_1_1429125490_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070931_habitus_dorsal_1_1429125490_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:143a7aa0-1639-4d72-be43-a3423e93667d,"2015-03-23 20:24:56",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13116156,StillImage,Photograph,image/jpeg,en
13116156,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070931_habitus_lateral_1427156717.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070931_habitus_lateral_1427156717.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070931_habitus_lateral__1429125491_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070931_habitus_lateral__1429125491_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:f3a7e8ee-0355-4b07-8403-d018b324a706,"2015-03-23 20:25:17",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13116156,StillImage,Photograph,image/jpeg,en
14987150,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079284_habitus_dorsal_1427397182.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079284_habitus_dorsal_1427397182.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079284_habitus_dorsal_1_1429125495_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079284_habitus_dorsal_1_1429125495_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:db30f483-0ce0-4432-bf79-1523553c5d97,"2015-03-26 15:13:02",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14987150,StillImage,Photograph,image/jpeg,en
14987150,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079284_habitus_lateral_1427397237.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079284_habitus_lateral_1427397237.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079284_habitus_lateral__1429125496_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079284_habitus_lateral__1429125496_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:6ebabfe6-dc05-4a76-b149-8e6ac9d3b831,"2015-03-26 15:13:57",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14987150,StillImage,Photograph,image/jpeg,en
14987165,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079285_habitus_dorsal_1427406092.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079285_habitus_dorsal_1427406092.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079285_habitus_dorsal_1_1429125497_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079285_habitus_dorsal_1_1429125497_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:9bf554be-ef9d-4a72-bb59-b1b16d8a830c,"2015-03-26 17:41:32",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14987165,StillImage,Photograph,image/jpeg,en
14987165,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079285_habitus_lateral_1427406142.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079285_habitus_lateral_1427406142.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079285_habitus_lateral__1429125498_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079285_habitus_lateral__1429125498_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:16835ae7-a048-4281-9632-102feacf2b48,"2015-03-26 17:42:22",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14987165,StillImage,Photograph,image/jpeg,en
13116163,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070934_habitus_dorsal_1427412856.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070934_habitus_dorsal_1427412856.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070934_habitus_dorsal_1_1429125505_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070934_habitus_dorsal_1_1429125505_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:a3c6377c-ab57-4614-aeef-df963d90654c,"2015-03-26 19:34:16",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13116163,StillImage,Photograph,image/jpeg,en
13116163,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070934_habitus_lateral_1427412877.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070934_habitus_lateral_1427412877.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070934_habitus_lateral__1429125506_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070934_habitus_lateral__1429125506_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:73274ced-268c-4fec-8deb-c506ea454e19,"2015-03-26 19:34:37",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13116163,StillImage,Photograph,image/jpeg,en
14987615,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079287_habitus_dorsal_1427478915.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079287_habitus_dorsal_1427478915.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079287_habitus_dorsal_1_1429125506_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079287_habitus_dorsal_1_1429125506_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:adcdad14-f153-4ff3-b6e7-b4e2fef9823f,"2015-03-27 13:55:15",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14987615,StillImage,Photograph,image/jpeg,en
14987615,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079287_habitus_lateral_1427478996.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079287_habitus_lateral_1427478996.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079287_habitus_lateral__1429125507_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079287_habitus_lateral__1429125507_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:f383bace-b2d2-4a93-b8d8-edca0f64b314,"2015-03-27 13:56:36",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14987615,StillImage,Photograph,image/jpeg,en
13116178,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070950_habitus_dorsal_1427485121.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070950_habitus_dorsal_1427485121.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070950_habitus_dorsal_1_1429125509_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070950_habitus_dorsal_1_1429125509_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:dfcadda9-fdff-41e3-b811-031a0e7904a9,"2015-03-27 15:38:41",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13116178,StillImage,Photograph,image/jpeg,en
13116178,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070950_habitus_lateral_1427485140.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070950_habitus_lateral_1427485140.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070950_habitus_lateral__1429125510_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070950_habitus_lateral__1429125510_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:a36e8600-8983-4eec-ad57-1c6207a7122b,"2015-03-27 15:39:00",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13116178,StillImage,Photograph,image/jpeg,en
13116184,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070951_habitus_dorsal_1427497561.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070951_habitus_dorsal_1427497561.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070951_habitus_dorsal_1_1429125511_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070951_habitus_dorsal_1_1429125511_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:5138adec-6fc7-41b7-9ba1-e200d331c12e,"2015-03-27 19:06:01",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13116184,StillImage,Photograph,image/jpeg,en
13116184,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070951_habitus_lateral_1427497592.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070951_habitus_lateral_1427497592.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070951_habitus_lateral__1429125511_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070951_habitus_lateral__1429125511_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:4899e71f-4211-49f5-b530-6d8b795c29a8,"2015-03-27 19:06:32",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13116184,StillImage,Photograph,image/jpeg,en
14987919,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079288_habitus_dorsal_1427742379.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079288_habitus_dorsal_1427742379.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079288_habitus_dorsal_1_1429125563_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079288_habitus_dorsal_1_1429125563_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:906b3f92-2751-4d46-808a-aed596fb7652,"2015-03-30 15:06:19",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14987919,StillImage,Photograph,image/jpeg,en
14987919,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079288_habitus_lateral_1427742407.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0079288_habitus_lateral_1427742407.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079288_habitus_lateral__1429125564_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0079288_habitus_lateral__1429125564_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:67f8a6b3-73c4-45bb-8ce3-3cd473afec19,"2015-03-30 15:06:47",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14987919,StillImage,Photograph,image/jpeg,en
13116719,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0013801_habitus_dorsal_1427751749.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0013801_habitus_dorsal_1427751749.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0013801_habitus_dorsal_1_1429125593_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0013801_habitus_dorsal_1_1429125593_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:4acdc9c8-a79b-49e1-9090-5b43becb100d,"2015-03-30 17:42:29",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13116719,StillImage,Photograph,image/jpeg,en
13116719,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0013801_habitus_lateral_1427751772.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0013801_habitus_lateral_1427751772.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0013801_habitus_lateral__1429125594_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0013801_habitus_lateral__1429125594_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:4abff15d-8019-4ef1-8064-e546b753c736,"2015-03-30 17:42:52",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13116719,StillImage,Photograph,image/jpeg,en
13116722,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070955_habitus_dorsal_1427759596.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU_ASUHIC/201503/ASUHIC0070955_habitus_dorsal_1427759596.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070955_habitus_dorsal_1_1429125596_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/misc/201504/ASUHIC0070955_habitus_dorsal_1_1429125596_web.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2015",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:3128b662-9ac5-4459-b9bb-f08d0f862ff6,"2015-03-30 19:53:17",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=13116722,StillImage,Photograph,image/jpeg,en
